ts_code,ann_date,end_date,holder_name,hold_amount,hold_ratio,hold_float_ratio,hold_change,holder_type
600982.SH,20250430,20250331,虞芝琴,3412700.0,0.3054,0.3054,-60200.0,自然人
002034.SZ,20250430,20250331,北京鼎翰投资有限公司-湖州惠赢投资合伙企业(有限合伙),7989269.0,1.8409,1.8501,0.0,投资公司
600759.SH,20250430,20250331,广西正和实业集团有限公司,508341781.0,12.2521,12.2679,0.0,一般企业
600982.SH,20250430,20250331,香港中央结算有限公司,7469790.0,0.6684,0.6684,813926.0,一般企业
002034.SZ,20250430,20250331,鲍凤娇,10150500.0,2.3389,2.3506,0.0,自然人
603377.SH,20250430,20250331,徐雄,14478000.0,2.0253,2.0253,-35250000.0,自然人
603377.SH,20250430,20250331,北京大兴投资集团有限公司,35280000.0,4.9352,4.9352,0.0,投资公司
600548.SH,20250430,20250331,HKSCCNOMINEESLIMITED,730117242.0,28.7691,,138000.0,一般企业
000547.SZ,20250430,20250331,国泰君安证券股份有限公司,12138878.0,0.7594,0.7642,-172170.0,金融机构—证券公司
000429.SZ,20250430,20250331,广东省高速公路有限公司,33355263.0,1.5953,2.5592,0.0,一般企业
000617.SZ,20250430,20250331,香港中央结算有限公司,114700743.0,0.9073,0.9073,-8615079.0,一般企业
000561.SZ,20250430,20250331,何珍珍,2080006.0,0.3442,0.3455,-231200.0,自然人
000547.SZ,20250430,20250331,钱志荣,12397000.0,0.7756,0.7805,897000.0,自然人
000429.SZ,20250430,20250331,中国太平洋人寿保险股份有限公司-中国太平洋人寿股票红利型产品(寿自营)委托投资(长江养老),37812274.0,1.8085,2.9012,0.0,基金专户理财
000547.SZ,20250430,20250331,香港中央结算有限公司,10565514.0,0.661,0.6652,-2200809.0,一般企业
000429.SZ,20250430,20250331,香港中央结算有限公司,13747236.0,0.6575,1.0548,-1885613.0,一般企业
000509.SZ,20250430,20250331,方海伟,11493900.0,1.0711,1.0711,838900.0,自然人
603798.SH,20250430,20250331,翟育豹,864500.0,0.3371,0.3371,,自然人
603887.SH,20250430,20250331,谢晓东,76051395.0,12.4891,12.7757,0.0,自然人
603798.SH,20250430,20250331,张玉成,1726260.0,0.6731,0.6731,88900.0,自然人
601515.SH,20250430,20250331,J.P.MorganSecuritiesPLC-自有资金,13308049.0,0.71,0.71,-11495380.0,金融机构—证券公司
873122.BJ,20250429,20250331,深圳市爱心培实业发展有限公司,7049509.0,7.6424,20.6796,0.0,一般企业
002663.SZ,20250430,20250331,刘岩,7857200.0,0.4559,0.5627,19500.0,自然人
603861.SH,20250430,20250331,胡明森,72003672.0,14.6183,14.9815,0.0,自然人
600350.SH,20250430,20250331,招商局公路网络科技控股股份有限公司,783613507.0,16.1501,16.1501,0.0,一般企业
600350.SH,20250430,20250331,中国平安人寿保险股份有限公司-自有资金,20392868.0,0.4203,0.4203,6185800.0,金融机构—保险公司
601106.SH,20250430,20250331,张双喜,15874400.0,0.2315,0.2315,0.0,自然人
601106.SH,20250430,20250331,中国一重集团有限公司,4380563888.0,63.8773,63.8773,0.0,一般企业
603868.SH,20250430,20250331,上海飞科投资有限公司,352800000.0,80.9917,80.9917,0.0,投资公司
603887.SH,20250430,20250331,陈新中,2500000.0,0.4105,0.42,-180300.0,自然人
603887.SH,20250430,20250331,沙正勇,27406710.0,4.5007,4.604,0.0,自然人
603887.SH,20250430,20250331,余艇,3880572.0,0.6373,0.6519,-180200.0,自然人
000586.SZ,20250430,20250331,高盛公司有限责任公司,938155.0,0.485,0.485,,一般企业
000561.SZ,20250430,20250331,陕西烽火通信集团有限公司,200498309.0,33.1801,33.3023,0.0,一般企业
000547.SZ,20250430,20250331,中国航天系统工程有限公司,222402121.0,13.9135,14.0021,0.0,一般企业
000518.SZ,20250430,20250331,福建碧水农业投资有限公司,285990000.0,27.778,27.7785,,投资公司
000429.SZ,20250430,20250331,广东省公路建设有限公司,466325020.0,22.3036,35.7795,0.0,一般企业
000027.SZ,20250430,20250331,中国建设银行股份有限公司-广发中证全指电力公用事业交易型开放式指数证券投资基金,6781898.0,0.1426,0.1426,,开放式投资基金
000607.SZ,20250430,20250331,胡志剑,2590423.0,0.2545,0.2927,,自然人
000509.SZ,20250430,20250331,朱荣华,5268800.0,0.491,0.491,59100.0,自然人
000592.SZ,20250430,20250331,杨宝宇,3609000.0,0.1868,0.1885,,自然人
000586.SZ,20250430,20250331,夏中轩,1223200.0,0.6323,0.6323,0.0,自然人
600495.SH,20250430,20250331,江保其,3130000.0,0.2591,0.2591,,自然人
600585.SH,20250430,20250331,中国证券金融股份有限公司,115218918.0,2.1742,2.8807,-43487396.0,金融机构—证券公司
600665.SH,20250430,20250331,林舒月,3222800.0,0.373,0.373,,自然人
002034.SZ,20250430,20250331,长城(天津)股权投资基金管理有限责任公司-长城国泰-高端装备并购契约型私募投资基金,13749485.0,3.1682,3.184,-1780000.0,其他金融产品
600851.SH,20250430,20250331,GUOTAIJUNANSECURITIES(HONGKONG)LIMITED,31604666.0,2.6183,,-5000.0,金融机构—证券公司
002235.SZ,20250430,20250331,赵欣,2457500.0,0.424,0.4439,0.0,自然人
002362.SZ,20250430,20250331,徐冬青,18536874.0,7.583,8.9294,0.0,自然人
002362.SZ,20250430,20250331,徐方逸,690000.0,0.2823,0.3324,57000.0,自然人
002235.SZ,20250430,20250331,邓小山,1663000.0,0.2869,0.3004,,自然人
002362.SZ,20250430,20250331,刘迎建,12007710.0,4.912,5.7842,0.0,自然人
002362.SZ,20250430,20250331,河南黄河计算机系统有限公司,2200000.0,0.9,1.0598,0.0,一般企业
000027.SZ,20250430,20250331,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,18264762.0,0.3839,0.3839,-2345600.0,开放式投资基金
000021.SZ,20250430,20250331,北京诚旸投资有限公司-诚旸战略新产业私募证券投资基金,3400300.0,0.2179,0.2179,,其他金融产品
000586.SZ,20250430,20250331,J.P.MorganSecuritiesPLC-自有资金,1085308.0,0.5611,0.5611,,金融机构—证券公司
000027.SZ,20250430,20250331,广东电力发展股份有限公司,15120000.0,0.3178,0.3178,0.0,一般企业
000027.SZ,20250430,20250331,王斌,9836400.0,0.2068,0.2068,595100.0,自然人
000021.SZ,20250430,20250331,深圳市伟尔德智能装备有限公司,3212000.0,0.2058,0.2058,,一般企业
000561.SZ,20250430,20250331,尹宣德,2288800.0,0.3788,0.3802,,自然人
000547.SZ,20250430,20250331,中国建设银行股份有限公司-国泰中证军工交易型开放式指数证券投资基金,12491329.0,0.7815,0.7864,2006100.0,开放式投资基金
000429.SZ,20250430,20250331,中国人寿保险股份有限公司-传统-普通保险产品-005L-CT001沪,50798183.0,2.4296,3.8976,,保险投资组合
000547.SZ,20250430,20250331,中国航天科工防御技术研究院(中国长峰机电技术研究设计院),116146578.0,7.2661,7.3124,0.0,院校—研究院
000429.SZ,20250430,20250331,山东高速投资发展有限公司,202429927.0,9.6819,15.5318,0.0,投资公司
600477.SH,20250430,20250331,季红弟,9575591.0,0.4042,0.4042,-515700.0,自然人
600462.SH,20250430,20250331,肖自然,3975000.0,0.6442,0.662,-1325000.0,自然人
600495.SH,20250430,20250331,CITIGROUPGLOBALMARKETSLIMITED,3504300.0,0.29,0.29,,一般企业
600548.SH,20250430,20250331,广东省路桥建设发展有限公司,60154090.0,2.3703,4.197,-1794700.0,一般企业
603887.SH,20250430,20250331,上海浦东发展银行股份有限公司-财通资管数字经济混合型发起式证券投资基金,3045600.0,0.5001,0.5116,,开放式投资基金
603798.SH,20250430,20250331,叶群燕,650000.0,0.2535,0.2535,,自然人
603887.SH,20250430,20250331,刘国锋,2185786.0,0.3589,0.3672,,自然人
603887.SH,20250430,20250331,卢静芳,14463846.0,2.3752,2.4298,0.0,自然人
603798.SH,20250430,20250331,中国民生银行股份有限公司-金元顺安元启灵活配置混合型证券投资基金,1056100.0,0.4118,0.4118,,开放式投资基金
603955.SH,20250430,20250331,雷志红,3982800.0,2.9346,2.9346,,自然人
002663.SZ,20250430,20250331,高淑平,10816600.0,0.6277,0.7746,0.0,自然人
002663.SZ,20250430,20250331,金松文,5887199.0,0.3416,0.4216,20500.0,自然人
603861.SH,20250430,20250331,胡明聪,72003672.0,14.6183,14.9815,0.0,自然人
002663.SZ,20250430,20250331,葛中伟,9261100.0,0.5374,0.6632,-29900.0,自然人
603861.SH,20250430,20250331,胡明高,72003672.0,14.6183,14.9815,0.0,自然人
002663.SZ,20250430,20250331,谢非,5381100.0,0.3122,0.3853,,自然人
603377.SH,20250430,20250331,李燕,8498560.0,1.1888,1.1888,0.0,自然人
603377.SH,20250430,20250331,登途控股集团有限公司,9831600.0,1.3753,1.3753,,一般企业
603377.SH,20250430,20250331,华能贵诚信托有限公司-华能信托·元和1号集合资金信托计划,51360000.0,7.1846,7.1846,0.0,信托公司集合信托计划
603377.SH,20250430,20250331,京汉控股集团有限公司,13821324.0,1.9334,1.9334,0.0,一般企业
600007.SH,20250430,20250331,顾国绵,11535400.0,1.1452,1.1452,4203500.0,自然人
600779.SH,20250430,20250331,GRANDMETROPOLITANINTERNATIONALHOLDINGSLIMITED,114469776.0,23.4808,23.4808,0.0,一般企业
600759.SH,20250430,20250331,北京厚晟厚朴科技发展中心(有限合伙),66666667.0,1.6068,1.6089,0.0,一般企业
600759.SH,20250430,20250331,星河云享(湖州)股权投资合伙企业(有限合伙),165612383.0,3.9916,3.9967,0.0,风险投资公司
002031.SZ,20250430,20250331,香港中央结算有限公司,23383287.0,1.0632,1.1796,-25344700.0,一般企业
600759.SH,20250430,20250331,深圳市中民昇汇壹号投资企业(有限合伙),169338677.0,4.0814,4.0867,0.0,投资公司
000592.SZ,20250430,20250331,王火攀,4517300.0,0.2338,0.2359,,自然人
000586.SZ,20250430,20250331,朱泽凯,1226400.0,0.634,0.634,,自然人
000027.SZ,20250430,20250331,三峡资本控股有限责任公司,31572562.0,0.6637,0.6637,0.0,一般企业
000547.SZ,20250430,20250331,南京江北新区产业投资集团有限公司,27772300.0,1.7374,1.7485,0.0,风险投资公司
000429.SZ,20250430,20250331,广东省交通集团有限公司,103379742.0,4.9445,7.932,0.0,一般企业
000586.SZ,20250430,20250331,北京鼎耘科技发展有限公司,27273330.0,14.0991,14.0991,0.0,一般企业
000027.SZ,20250430,20250331,深圳市人民政府国有资产监督管理委员会,2088856782.0,43.9076,43.9076,0.0,国资局
000586.SZ,20250430,20250331,蒋国祥,9410000.0,4.8646,4.8646,0.0,自然人
000570.SZ,20250430,20250331,KGIASIALIMITED,3100195.0,0.4393,,0.0,金融机构—证券公司
000027.SZ,20250430,20250331,深圳市亿鑫投资有限公司,53560132.0,1.1258,1.1258,0.0,投资公司
603887.SH,20250430,20250331,陈宋钊,2752400.0,0.452,0.4624,,自然人
603868.SH,20250430,20250331,香港中央结算有限公司,3632689.0,0.834,0.834,192585.0,一般企业
603868.SH,20250430,20250331,李丐腾,39200000.0,8.9991,8.9991,0.0,自然人
603868.SH,20250430,20250331,中国工商银行-富兰克林国海中国收益证券投资基金,1000000.0,0.2296,0.2296,,开放式投资基金
600779.SH,20250430,20250331,中国人寿保险股份有限公司-传统-普通保险产品-005L-CT001沪,1689509.0,0.3466,0.3466,-12300.0,保险投资组合
600759.SH,20250430,20250331,洲际油气股份有限公司破产企业财产处置专用账户,291868274.0,7.0347,7.0437,-50283392.0,其他金融产品
600007.SH,20250430,20250331,顾青,11117300.0,1.1037,1.1037,-129600.0,自然人
603377.SH,20250430,20250331,石家庄明财贸易有限公司,35250000.0,4.931,4.931,,一般企业
600548.SH,20250430,20250331,招商银行股份有限公司-上证红利交易型开放式指数证券投资基金,31519681.0,1.242,2.1991,248723.0,开放式投资基金
000607.SZ,20250430,20250331,都市快报社,30145828.0,2.9622,3.4063,0.0,一般企业
000509.SZ,20250430,20250331,上海迎水投资管理有限公司-迎水月异4号私募证券投资基金,29192000.0,2.7203,2.7203,0.0,其他金融产品
000586.SZ,20250430,20250331,长飞光纤光缆股份有限公司,5392325.0,2.7876,2.7876,0.0,一般企业
000888.SZ,20250430,20250331,上海坤阳私募基金管理有限公司-中环坤阳六号证券投资基金,2500000.0,0.4745,0.4745,,其他金融产品
000737.SZ,20250430,20250331,UBSAG,8303137.0,0.4359,0.4685,,金融机构—银行
000592.SZ,20250430,20250331,江巍,3333300.0,0.1726,0.1741,,自然人
000586.SZ,20250430,20250331,胡杰昌,1034000.0,0.5345,0.5345,0.0,自然人
000888.SZ,20250430,20250331,乐山市红珠山宾馆,36924750.0,7.0077,7.0077,0.0,一般企业
300626.SZ,20250430,20250331,李深,3560000.0,1.9778,2.0081,0.0,自然人
603868.SH,20250430,20250331,中国银行股份有限公司-富兰克林国海潜力组合混合型证券投资基金,1399961.0,0.3214,0.3214,0.0,开放式投资基金
002125.SZ,20250430,20250331,蒋如宁,4788346.0,0.7607,0.7607,40800.0,自然人
002135.SZ,20250430,20250331,浙江东南网架集团有限公司,314515000.0,28.1946,30.1298,0.0,一般企业
002125.SZ,20250430,20250331,祝双英,2778612.0,0.4414,0.4414,0.0,自然人
002125.SZ,20250430,20250331,湘潭电化集团有限公司,185928027.0,29.5367,29.5367,0.0,一般企业
002125.SZ,20250430,20250331,彭自如,2849300.0,0.4526,0.4526,54300.0,自然人
002135.SZ,20250430,20250331,殷建木,13410000.0,1.2021,1.2846,0.0,自然人
603488.SH,20250430,20250331,青岛硅谷天堂嘉鹏股权投资有限公司,29169845.0,9.99,9.99,0.0,风险投资公司
603488.SH,20250430,20250331,金培荣,20610288.0,7.0585,7.0585,0.0,自然人
603488.SH,20250430,20250331,常呈建,8656395.0,2.9646,2.9646,0.0,自然人
603488.SH,20250430,20250331,丁煜,9030619.0,3.0928,3.0928,-2000000.0,自然人
603488.SH,20250430,20250331,青岛硅谷天堂鲲鹏股权投资有限公司,58398088.0,20.0,20.0,0.0,风险投资公司
601696.SH,20250430,20250331,江西铜业股份有限公司,130481174.0,4.6969,4.6969,0.0,一般企业
601696.SH,20250430,20250331,中银国际控股有限公司,928421054.0,33.4205,33.4205,0.0,一般企业
600982.SH,20250430,20250331,王陈华,1800000.0,0.1611,0.1611,,自然人
600759.SH,20250430,20250331,海口农村商业银行股份有限公司,62865726.0,1.5152,1.5171,0.0,金融机构—银行
600982.SH,20250430,20250331,宁波城建投资集团有限公司,55888411.0,5.0006,5.0006,0.0,投资公司
600982.SH,20250430,20250331,瞿柏寅,38830000.0,3.4743,3.4743,-11170000.0,自然人
002034.SZ,20250430,20250331,宁波梅山保税港区凌顶投资管理有限公司-凌顶新享三号私募证券投资基金,10258854.0,2.3639,2.3757,0.0,其他金融产品
600982.SH,20250430,20250331,郑红霞,2532100.0,0.2266,0.2266,,自然人
600359.SH,20250430,20250331,王贤祝,1167800.0,0.3061,0.3061,,自然人
600350.SH,20250430,20250331,中泰证券股份有限公司,19174958.0,0.3952,0.3952,,金融机构—证券公司
600359.SH,20250430,20250331,付伟林,1137800.0,0.2982,0.2982,,自然人
600350.SH,20250430,20250331,中国太平洋人寿保险股份有限公司-中国太平洋人寿股票红利型产品(寿自营)委托投资(长江养老),13759800.0,0.2836,0.2836,0.0,基金专户理财
600548.SH,20250430,20250331,AUSIUKWOK,11000000.0,0.4334,,0.0,自然人
000993.SZ,20250430,20250331,丁辉海,2404200.0,0.525,0.5467,0.0,自然人
000981.SZ,20250430,20250331,中国工商银行股份有限公司宁波市分行,109560000.0,1.0959,1.1516,0.0,金融机构—银行
000793.SZ,20250430,20250331,梁皓,7870000.0,0.394,0.4013,-144000.0,自然人
000607.SZ,20250430,20250331,中国民生银行股份有限公司-金元顺安元启灵活配置混合型证券投资基金,2330600.0,0.229,0.2633,,开放式投资基金
000793.SZ,20250430,20250331,杨钧,11825700.0,0.5921,0.603,,自然人
002362.SZ,20250430,20250331,陈勇,650140.0,0.266,0.3132,0.0,自然人
002362.SZ,20250430,20250331,香港中央结算有限公司,19978154.0,8.1725,9.6237,9150964.0,一般企业
002362.SZ,20250430,20250331,刘莉萍,667300.0,0.273,0.3214,,自然人
002235.SZ,20250430,20250331,吕强,7233300.0,1.248,1.3066,1800000.0,自然人
002235.SZ,20250430,20250331,张杰,8623374.0,1.4879,1.5578,0.0,自然人
002235.SZ,20250430,20250331,岑晖,1421800.0,0.2453,0.2568,,自然人
002235.SZ,20250430,20250331,彭国涛,1370053.0,0.2364,0.2475,-180000.0,自然人
002362.SZ,20250430,20250331,中国科学院自动化研究所,12611564.0,5.1591,6.0751,0.0,院校—研究院
002362.SZ,20250430,20250331,张茂礼,649200.0,0.2656,0.3127,,自然人
002125.SZ,20250430,20250331,图灵私募基金管理(海南)有限公司-图灵龙田1号私募证券投资基金,1716500.0,0.2727,0.2727,,其他金融产品
002125.SZ,20250430,20250331,招商银行股份有限公司-南方中证1000交易型开放式指数证券投资基金,2823400.0,0.4485,0.4485,-311200.0,开放式投资基金
002125.SZ,20250430,20250331,栗建伟,3625000.0,0.5759,0.5759,-501700.0,自然人
002135.SZ,20250430,20250331,郭林林,12020000.0,1.0775,1.1515,0.0,自然人
601628.SH,20250430,20250331,中国人寿保险(集团)公司,19323530000.0,68.3663,92.7966,0.0,金融机构—保险公司
002135.SZ,20250430,20250331,浙江银万私募基金管理有限公司-银万全盈90号私募证券投资基金,6172200.0,0.5533,0.5913,0.0,其他金融产品
601628.SH,20250430,20250331,香港中央结算有限公司,73846295.0,0.2613,0.3546,-8627310.0,一般企业
002153.SZ,20250430,20250331,李仲初,372158842.0,13.6362,23.2634,0.0,自然人
601628.SH,20250430,20250331,中国建设银行股份有限公司-易方达沪深300交易型开放式指数发起式证券投资基金,19037747.0,0.0674,0.0914,-799000.0,开放式投资基金
002135.SZ,20250430,20250331,彭自如,9583931.0,0.8591,0.9181,0.0,自然人
601628.SH,20250430,20250331,中国证券金融股份有限公司,708240246.0,2.5057,3.4012,0.0,金融机构—证券公司
600982.SH,20250430,20250331,宁波开发投资集团有限公司,230486966.0,20.6229,20.6229,0.0,投资公司
002034.SZ,20250430,20250331,单建明,74472826.0,17.1603,17.2459,0.0,自然人
002031.SZ,20250430,20250331,招商银行股份有限公司-中欧中证机器人指数发起式证券投资基金,6233600.0,0.2834,0.3145,,开放式投资基金
002031.SZ,20250430,20250331,吴潮忠,19700000.0,0.8957,0.9938,-45102647.0,自然人
002031.SZ,20250430,20250331,兴业银行股份有限公司-华夏中证机器人交易型开放式指数证券投资基金,40497035.0,1.8413,2.043,24282700.0,开放式投资基金
600982.SH,20250430,20250331,谢孙虞,1857300.0,0.1662,0.1662,-60400.0,自然人
600759.SH,20250430,20250331,周世平,49615254.0,1.1958,1.1974,,自然人
600713.SH,20250430,20250331,AllianceHealthcareAsiaPacificLimited,144557431.0,11.0406,11.095,0.0,一般企业
600982.SH,20250430,20250331,宁波开投能源集团有限公司,282484731.0,25.2754,25.2754,0.0,一般企业
002034.SZ,20250430,20250331,美欣达集团有限公司,143755266.0,33.1246,33.2898,889056.0,一般企业
002031.SZ,20250430,20250331,冯其峰,3673600.0,0.167,0.1853,,自然人
002031.SZ,20250430,20250331,洪惠平,148436600.0,6.749,7.4883,0.0,自然人
600982.SH,20250430,20250331,梁昊宇,3727400.0,0.3335,0.3335,0.0,自然人
002034.SZ,20250430,20250331,旺能环境股份有限公司回购专用证券账户,8171100.0,1.8828,1.8922,,其他金融产品
600548.SH,20250430,20250331,香港中央结算有限公司,9733277.0,0.3835,0.6791,1360150.0,一般企业
600527.SH,20250430,20250331,王中伶,5255700.0,0.3035,0.3035,,自然人
300626.SZ,20250430,20250331,陈荣辉,1186000.0,0.6589,0.669,444700.0,自然人
300626.SZ,20250430,20250331,上海联创永沂创业投资中心(有限合伙),2650000.0,1.4722,1.4948,-1350000.0,风险投资公司
300626.SZ,20250430,20250331,万湘,844000.0,0.4689,0.4761,,自然人
300626.SZ,20250430,20250331,BARCLAYSBANKPLC,1117500.0,0.6208,0.6303,,金融机构—银行
300626.SZ,20250430,20250331,朱彩娟,2000000.0,1.1111,1.1281,0.0,自然人
839792.BJ,20250429,20250331,李新,2397290.0,1.4482,2.3887,0.0,自然人
300626.SZ,20250430,20250331,MORGANSTANLEY&CO.INTERNATIONALPLC.,785004.0,0.4361,0.4428,-119594.0,一般企业
300626.SZ,20250430,20250331,陈腾飞,800000.0,0.4444,0.4513,,自然人
603868.SH,20250430,20250331,科威特政府投资局-自有资金,8173149.0,1.8763,1.8763,1632200.0,投资公司
001228.SZ,20250430,20250331,卢静波,368500.0,0.3548,0.6717,,自然人
002153.SZ,20250430,20250331,中央汇金资产管理有限责任公司,44919638.0,1.6459,2.8079,0.0,资产管理公司
601628.SH,20250430,20250331,全国社保基金一一四组合,13000000.0,0.046,0.0624,0.0,社保基金、社保机构
002135.SZ,20250430,20250331,陈晓,9517401.0,0.8532,0.9117,0.0,自然人
601628.SH,20250430,20250331,中央汇金资产管理有限责任公司,117165585.0,0.4145,0.5627,0.0,资产管理公司
601628.SH,20250430,20250331,HKSCCNomineesLimited,7332449629.0,25.9421,,1221153.0,一般企业
002135.SZ,20250430,20250331,方建坤,5552800.0,0.4978,0.5319,,自然人
601628.SH,20250430,20250331,中国工商银行-上证50交易型开放式指数证券投资基金,30490570.0,0.1079,0.1464,-812100.0,开放式投资基金
002135.SZ,20250430,20250331,郭明明,12611498.0,1.1306,1.2082,0.0,自然人
002125.SZ,20250430,20250331,湘潭振湘国有资产经营投资有限公司,79885370.0,12.6907,12.6907,0.0,国资局
002125.SZ,20250430,20250331,梁意珍,2078200.0,0.3301,0.3301,-366400.0,自然人
002125.SZ,20250430,20250331,香港中央结算有限公司,3912131.0,0.6215,0.6215,523930.0,一般企业
002235.SZ,20250430,20250331,陈嘉华,1859900.0,0.3209,0.336,100.0,自然人
002362.SZ,20250430,20250331,张捍华,1020000.0,0.4173,0.4913,120000.0,自然人
002235.SZ,20250430,20250331,林旭曦,86669683.0,14.9541,15.6563,0.0,自然人
002235.SZ,20250430,20250331,杨超,2972251.0,0.5128,0.5369,0.0,自然人
002235.SZ,20250430,20250331,梁柳娟,1420000.0,0.245,0.2565,,自然人
000993.SZ,20250430,20250331,李长宏,1800000.0,0.3931,0.4093,0.0,自然人
000993.SZ,20250430,20250331,宁德市国有资产投资经营有限公司,198470000.0,43.3387,45.1327,0.0,国资局
000993.SZ,20250430,20250331,周欢,1592981.0,0.3478,0.3622,72700.0,自然人
000993.SZ,20250430,20250331,香港中央结算有限公司,1857077.0,0.4055,0.4223,562157.0,一般企业
000993.SZ,20250430,20250331,逯敏,803300.0,0.1754,0.1827,0.0,自然人
000981.SZ,20250430,20250331,大连银行股份有限公司上海分行,383991182.0,3.8409,4.0364,-96008818.0,金融机构—银行
000993.SZ,20250430,20250331,福建省投资开发集团有限责任公司,30111565.0,6.5753,6.8475,0.0,投资公司
000993.SZ,20250430,20250331,曾育果,902500.0,0.1971,0.2052,,自然人
000981.SZ,20250430,20250331,中芯梓禾私募基金管理(浙江)有限公司-嘉兴梓禾瑾芯股权投资合伙企业(有限合伙),2988200641.0,29.8896,31.4107,,风险投资公司
002153.SZ,20250430,20250331,全国社保基金一一四组合,34132978.0,1.2507,2.1336,3000000.0,社保基金、社保机构
601628.SH,20250430,20250331,中国工商银行股份有限公司-华泰柏瑞沪深300交易型开放式指数证券投资基金,27246234.0,0.0964,0.1308,-1499200.0,开放式投资基金
002153.SZ,20250430,20250331,焦梅荣,98609434.0,3.6131,6.164,0.0,自然人
601628.SH,20250430,20250331,中国工商银行股份有限公司-华夏沪深300交易型开放式指数证券投资基金,12925465.0,0.0457,0.0621,-261200.0,开放式投资基金
002153.SZ,20250430,20250331,上海景林资产管理有限公司-景林丰收3号私募基金,13701209.0,0.502,0.8565,,其他金融产品
002153.SZ,20250430,20250331,淘宝(中国)软件有限公司,355264461.0,13.0172,22.2073,0.0,一般企业
000993.SZ,20250430,20250331,曾毅,823000.0,0.1797,0.1872,23000.0,自然人
000768.SZ,20250430,20250331,王萍,13360094.0,0.4803,0.4818,,自然人
000718.SZ,20250430,20250331,香港中央结算有限公司,21044994.0,0.6935,0.9222,-23895275.0,一般企业
000617.SZ,20250430,20250331,中国建设银行股份有限公司-易方达沪深300交易型开放式指数发起式证券投资基金,29061900.0,0.2299,0.2299,-1059400.0,开放式投资基金
000797.SZ,20250430,20250331,丁春林,4985000.0,0.3174,0.3174,0.0,自然人
000768.SZ,20250430,20250331,中国建设银行股份有限公司-易方达沪深300交易型开放式指数发起式证券投资基金,15990417.0,0.5748,0.5767,-584200.0,开放式投资基金
000718.SZ,20250430,20250331,苏宁环球股份有限公司-2022年第二期员工持股计划,36000000.0,1.1863,1.5775,0.0,其他金融产品
000617.SZ,20250430,20250331,中国工商银行股份有限公司-华泰柏瑞沪深300交易型开放式指数证券投资基金,41479807.0,0.3281,0.3281,-2246600.0,开放式投资基金
601696.SH,20250430,20250331,江苏洋河酒厂股份有限公司,78947368.0,2.8419,2.8419,0.0,一般企业
002392.SZ,20250430,20250331,北京利尔高温材料股份有限公司-第一期员工持股计划,23600000.0,1.9824,2.8252,0.0,其他金融产品
002370.SZ,20250430,20250331,浙江亚太集团有限公司,12600000.0,1.7036,1.7036,0.0,一般企业
002336.SZ,20250430,20250331,何金明,66825000.0,15.1875,15.1875,0.0,自然人
002392.SZ,20250430,20250331,鬲馨颐,14000000.0,1.176,1.676,,自然人
000793.SZ,20250430,20250331,张静文,37791270.0,1.8922,1.9271,0.0,自然人
000797.SZ,20250430,20250331,肖高利,6637100.0,0.4225,0.4226,,自然人
000888.SZ,20250430,20250331,北京博达富通基金管理有限公司-博达富通玛玛7号私募证券投资基金,3166000.0,0.6009,0.6009,,其他金融产品
000737.SZ,20250430,20250331,宁波保税区三晋国投股权投资基金合伙企业(有限合伙),10000108.0,0.525,0.5643,-62006659.0,风险投资公司
000768.SZ,20250430,20250331,中国航空工业集团有限公司,1057055754.0,37.9998,38.1222,0.0,一般企业
000718.SZ,20250430,20250331,苏宁环球集团有限公司,529966134.0,17.4639,23.2228,0.0,一般企业
000617.SZ,20250430,20250331,中国石油天然气集团有限公司,9778839652.0,77.3515,77.3515,0.0,一般企业
000561.SZ,20250430,20250331,陕西电子信息集团有限公司,77037508.0,12.7488,12.7958,0.0,一般企业
000768.SZ,20250430,20250331,中国建设银行股份有限公司-国泰中证军工交易型开放式指数证券投资基金,13595663.0,0.4887,0.4903,,开放式投资基金
839792.BJ,20250429,20250331,毕德斌,1480000.0,0.894,1.4747,0.0,自然人
839792.BJ,20250429,20250331,中信证券-中信银行-中信证券东和新材员工参与北交所战略配售集合资产管理计划,2000000.0,1.2082,1.9928,0.0,券商集合资产管理计划
839792.BJ,20250429,20250331,孙希忠,1250956.0,0.7557,1.2465,0.0,自然人
839792.BJ,20250429,20250331,王锋,1946572.0,1.1759,1.9396,-10000.0,自然人
603868.SH,20250430,20250331,中国农业银行股份有限公司-富兰克林国海深化价值混合型证券投资基金,757628.0,0.1739,0.1739,-381400.0,开放式投资基金
603861.SH,20250430,20250331,胡明光,43202203.0,8.771,8.9889,0.0,自然人
603861.SH,20250430,20250331,胡合意,28801469.0,5.8473,5.9926,0.0,自然人
873122.BJ,20250429,20250331,赵杰,310000.0,0.3361,0.9094,-1160.0,自然人
603488.SH,20250430,20250331,奚方,14599434.0,5.0,5.0,0.0,自然人
002031.SZ,20250430,20250331,徐贵昌,3217200.0,0.1463,0.1623,,自然人
002031.SZ,20250430,20250331,梁柳娟,2685500.0,0.1221,0.1355,,自然人
600759.SH,20250430,20250331,金忠栲,41111799.0,0.9909,0.9922,,自然人
600759.SH,20250430,20250331,上海博灿通企业管理中心(有限合伙),45666667.0,1.1007,1.1021,-21000000.0,一般企业
000718.SZ,20250430,20250331,华泰证券资管-卢燕-华泰尊享稳进56号单一资产管理计划,34767652.0,1.1457,1.5235,0.0,券商集合资产管理计划
